HS,CN,__index_level_0__,label,score
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,medios comunicación selectivos historias violación muestran perpetradores musulmanes sobrerrepresentados infractores musulmanes menudo ignorados titulares https,3923,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,medios comunicación selectivos historias violación muestran perpetradores musulmanes sobrerrepresentados infractores musulmanes menudo ignorados titulares https,3924,LABEL_1,0.5640219449996948
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,incendiario alguna fuente noticias buena reputación respalde simplemente alarmismo islamófobo difusión hechos falsos promover intolerancia,3925,LABEL_1,0.568695068359375
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,sabe según estadísticas oficiales reino unido mujeres probabilidades sufrir abuso doméstico hombres cierto tipos abuso doméstico excepto abuso familiar sexual aproximadamente tres veces adultos sufrieron agresión sexual parte pareja parte miembro familia,3926,LABEL_1,0.5684025287628174
sabías epidemia violaciones europa debe inmigrantes musulmanes violando hijos años policía gobierno opongan islam culto muerte,infractores asiáticos eis representan población asiática reino unido violadores musulmanes violadores musulmanes proporcionalmente https,3927,LABEL_1,0.568695068359375
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,infractores asiáticos eis representan población asiática reino unido violadores musulmanes violadores musulmanes proporcionalmente https,3928,LABEL_1,0.5640219449996948
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,utilizar comunidad musulmana chivo expiatorio ayuda prevenir violación cambio menudo conduce delitos violentos cometidos grupos sido demonizados,3929,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,creo podría hacer golpeen pausa restringido ninguna religión comunidad,3930,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,cierto cómo puede decir toda fe,3931,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,demostrado movimientos escándalo sexual infantil iglesia número celebridades musulmanas arrestadas agresión sexual violación ninguna manera problema específico musulmanes,3932,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,medios comunicación selectivos historias violación muestran perpetradores musulmanes sobrerrepresentados infractores musulmanes menudo ignorados titulares https,3933,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,incendiario alguna fuente noticias buena reputación respalde simplemente alarmismo islamófobo difusión hechos falsos promover intolerancia,3934,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,infractores asiáticos eis representan población asiática reino unido violadores musulmanes violadores musulmanes proporcionalmente https,3935,LABEL_1,0.5684025287628174
sabías epidemia violaciones comenzó europa musulmanes emigraron violaron hijos años castigados policía gobierno islam culto basado violencia muerte,utilizar comunidad musulmana chivo expiatorio ayuda prevenir violación si desea ayudar generar impacto comencemos abordar problema,3936,LABEL_1,0.5684025287628174
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,número sorprendentemente bajo condenas violación reino unido muestra policía gobierno respondido suficiente casos violación general cuales gran mayoría cometidos musulmanes,3937,LABEL_1,0.5640219449996948
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,sabe según estadísticas oficiales reino unido mujeres probabilidades sufrir abuso doméstico hombres cierto tipos abuso doméstico excepto abuso familiar sexual aproximadamente tres veces adultos sufrieron agresión sexual parte pareja parte miembro familia,3938,LABEL_1,0.5640219449996948
problema violación europa presente llegaron allí inmigrantes musulmanes protegidos años gobierno policía actuado,todas comunidades personas malas tweets engañosos solo ayudan salirse,3939,LABEL_1,0.5640219449996948
necesitamos quemar corán todas mezquitas resolverá problemas país,intolerancia odio mayores problemas enfrenta país,3940,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,intolerancia odio mayores problemas enfrenta país,3941,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,entonces ghandi dijo ojo ojo ciega mundo entero,3942,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,entonces ghandi dijo ojo ojo ciega mundo entero,3943,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,tal enfoque constructivo resolver problemas violencia nunca respuesta tampoco chivo expiatorio grupo religioso raíz males,3944,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,tal enfoque constructivo resolver problemas violencia nunca respuesta tampoco chivo expiatorio grupo religioso raíz males,3945,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,tener mezquita construida camino causando problemas verdad,3946,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,tener mezquita construida camino causando problemas verdad,3947,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,resolvería odio persecución plagan comentarios,3948,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,resolvería odio persecución plagan comentarios,3949,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,diga cualquier fe verá cuán profundamente ofensivo,3950,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,diga cualquier fe verá cuán profundamente ofensivo,3951,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,tipo problemas resolverá,3952,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,tipo problemas resolverá,3953,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,realmente camino seguir creo práctica religiosa responsable mal comportamiento personas claramente existen motivaciones tipo comportamiento,3954,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,realmente camino seguir creo práctica religiosa responsable mal comportamiento personas claramente existen motivaciones tipo comportamiento,3955,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,gran manera civilizada mantener país civilizado terrible gente incivilizada,3956,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,gran manera civilizada mantener país civilizado terrible gente incivilizada,3957,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,aunque mirando tweet creo queda peor,3958,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,aunque mirando tweet creo queda peor,3959,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,vez quemas libros quemas gente historia enseñado,3960,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,vez quemas libros quemas gente historia enseñado,3961,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,suena terrorismo,3962,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,suena terrorismo,3963,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,pobreza brexit austeridad desamparo favor infórmeme cómo desterrar islam resolvería problemas,3964,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,pobreza brexit austeridad desamparo favor infórmeme cómo desterrar islam resolvería problemas,3965,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,cómo enojado violento miembros propia comunidad aportan resolverá problemas dichas comunidades,3966,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,cómo enojado violento miembros propia comunidad aportan resolverá problemas dichas comunidades,3967,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,verdad parece problemas país causados odio intolerancia,3968,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,verdad parece problemas país causados odio intolerancia,3969,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,así resolverá pobreza falta vivienda división odio brexit sabía debía musulmanes guauu,3970,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,así resolverá pobreza falta vivienda división odio brexit sabía debía musulmanes guauu,3971,LABEL_1,0.5737571716308594
necesitamos quemar corán todas mezquitas resolverá problemas país,suena provocación ten cuidado,3972,LABEL_1,0.5724148750305176
solucionar problemas basta quemar mezquitas corán,suena provocación ten cuidado,3973,LABEL_1,0.5737571716308594
corán libro debería quemarse mezquitas deberían ser demolidas si hacemos todas cosas resolverán problemas comunidad,intolerancia odio mayores problemas enfrenta país,3974,LABEL_1,0.5738534927368164
corán libro debería quemarse mezquitas deberían ser demolidas si hacemos todas cosas resolverán problemas comunidad,entonces ghandi dijo ojo ojo ciega mundo entero,3975,LABEL_1,0.5738534927368164
corán libro debería quemarse mezquitas deberían ser demolidas si hacemos todas cosas resolverán problemas comunidad,tal enfoque constructivo resolver problemas violencia nunca respuesta tampoco chivo expiatorio grupo religioso raíz males,3976,LABEL_1,0.5738534927368164
corán libro debería quemarse mezquitas deberían ser demolidas si hacemos todas cosas resolverán problemas comunidad,tener mezquita construida camino causando problemas verdad,3977,LABEL_1,0.5738534927368164
